week_start,area,rainfall_mm,rainfall_lag1,rainfall_lag2,rainfall_lag3,rainfall_lag4,dengue_cases
2023-06-19,Bishan,120.3,130.9,132.2,221.9,199.1,14
2023-06-26,Bishan,171.1,120.3,130.9,132.2,221.9,11
2023-07-03,Bishan,117.0,171.1,120.3,130.9,132.2,11
2023-07-10,Bishan,210.7,117.0,171.1,120.3,130.9,11
2023-07-17,Bishan,91.8,210.7,117.0,171.1,120.3,8
2023-07-24,Bishan,140.3,91.8,210.7,117.0,171.1,8
2023-07-31,Bishan,174.9,140.3,91.8,210.7,117.0,10
2023-08-07,Bishan,157.8,174.9,140.3,91.8,210.7,15
2023-08-14,Bishan,95.9,157.8,174.9,140.3,91.8,5
2023-08-21,Bishan,114.2,95.9,157.8,174.9,140.3,14
2023-08-28,Bishan,127.8,114.2,95.9,157.8,174.9,17
2023-09-04,Bishan,140.6,127.8,114.2,95.9,157.8,9
2023-09-11,Bishan,129.5,140.6,127.8,114.2,95.9,12
2023-09-18,Bishan,163.5,129.5,140.6,127.8,114.2,11
2023-09-25,Bishan,244.3,163.5,129.5,140.6,127.8,5
2023-10-02,Bishan,164.2,244.3,163.5,129.5,140.6,8
2023-10-09,Bishan,202.5,164.2,244.3,163.5,129.5,9
2023-10-16,Bishan,210.5,202.5,164.2,244.3,163.5,13
2023-10-23,Bishan,207.8,210.5,202.5,164.2,244.3,9
2023-10-30,Bishan,189.2,207.8,210.5,202.5,164.2,9
2023-11-06,Bishan,216.0,189.2,207.8,210.5,202.5,13
2023-11-13,Bishan,255.0,216.0,189.2,207.8,210.5,12
2023-11-20,Bishan,266.3,255.0,216.0,189.2,207.8,13
2023-11-27,Bishan,245.7,266.3,255.0,216.0,189.2,9
2023-12-04,Bishan,276.5,245.7,266.3,255.0,216.0,9
2023-12-11,Bishan,295.3,276.5,245.7,266.3,255.0,16
2023-12-18,Bishan,251.9,295.3,276.5,245.7,266.3,16
2023-12-25,Bishan,283.5,251.9,295.3,276.5,245.7,11
2024-01-01,Bishan,195.8,283.5,251.9,295.3,276.5,17
2024-01-08,Bishan,320.1,195.8,283.5,251.9,295.3,15
2024-01-15,Bishan,248.3,320.1,195.8,283.5,251.9,18
2024-01-22,Bishan,317.0,248.3,320.1,195.8,283.5,10
2024-01-29,Bishan,231.4,317.0,248.3,320.1,195.8,15
2024-02-05,Bishan,218.5,231.4,317.0,248.3,320.1,8
2024-02-12,Bishan,174.1,218.5,231.4,317.0,248.3,17
2024-02-19,Bishan,165.2,174.1,218.5,231.4,317.0,10
2024-02-26,Bishan,190.8,165.2,174.1,218.5,231.4,22
2024-03-04,Bishan,192.5,190.8,165.2,174.1,218.5,17
2024-03-11,Bishan,218.4,192.5,190.8,165.2,174.1,14
2024-03-18,Bishan,136.2,218.4,192.5,190.8,165.2,12
2024-03-25,Bishan,223.7,136.2,218.4,192.5,190.8,13
2024-04-01,Bishan,201.8,223.7,136.2,218.4,192.5,9
2024-04-08,Bishan,254.3,201.8,223.7,136.2,218.4,22
2024-04-15,Bishan,191.9,254.3,201.8,223.7,136.2,21
2024-04-22,Bishan,179.5,191.9,254.3,201.8,223.7,11
2024-04-29,Bishan,170.9,179.5,191.9,254.3,201.8,19
2024-05-06,Bishan,203.2,170.9,179.5,191.9,254.3,16
2024-05-13,Bishan,239.2,203.2,170.9,179.5,191.9,18
2024-05-20,Bishan,183.5,239.2,203.2,170.9,179.5,6
2024-05-27,Bishan,177.8,183.5,239.2,203.2,170.9,12
2024-06-03,Bishan,71.9,177.8,183.5,239.2,203.2,10
2024-06-10,Bishan,88.2,71.9,177.8,183.5,239.2,7
2024-06-17,Bishan,141.8,88.2,71.9,177.8,183.5,13
2024-06-24,Bishan,151.7,141.8,88.2,71.9,177.8,11
2024-07-01,Bishan,121.4,151.7,141.8,88.2,71.9,10
2024-07-08,Bishan,90.2,121.4,151.7,141.8,88.2,8
2024-07-15,Bishan,136.4,90.2,121.4,151.7,141.8,8
2024-07-22,Bishan,154.7,136.4,90.2,121.4,151.7,7
2024-07-29,Bishan,112.8,154.7,136.4,90.2,121.4,9
2024-08-05,Bishan,134.2,112.8,154.7,136.4,90.2,8
2024-08-12,Bishan,188.7,134.2,112.8,154.7,136.4,7
2024-08-19,Bishan,57.0,188.7,134.2,112.8,154.7,7
2024-08-26,Bishan,85.6,57.0,188.7,134.2,112.8,3
2024-09-02,Bishan,120.1,85.6,57.0,188.7,134.2,5
2024-09-09,Bishan,179.7,120.1,85.6,57.0,188.7,3
2024-09-16,Bishan,165.3,179.7,120.1,85.6,57.0,5
2024-09-23,Bishan,197.2,165.3,179.7,120.1,85.6,11
2024-09-30,Bishan,193.5,197.2,165.3,179.7,120.1,10
2024-10-07,Bishan,208.7,193.5,197.2,165.3,179.7,15
2024-10-14,Bishan,98.6,208.7,193.5,197.2,165.3,14
2024-10-21,Bishan,192.4,98.6,208.7,193.5,197.2,9
2024-10-28,Bishan,103.4,192.4,98.6,208.7,193.5,14
2024-11-04,Bishan,218.4,103.4,192.4,98.6,208.7,1
2024-11-11,Bishan,344.1,218.4,103.4,192.4,98.6,10
2024-11-18,Bishan,180.8,344.1,218.4,103.4,192.4,14
2024-11-25,Bishan,339.0,180.8,344.1,218.4,103.4,18
2024-12-02,Bishan,207.6,339.0,180.8,344.1,218.4,18
2024-12-09,Bishan,200.3,207.6,339.0,180.8,344.1,10
2024-12-16,Bishan,219.3,200.3,207.6,339.0,180.8,15
2024-12-23,Bishan,192.7,219.3,200.3,207.6,339.0,9
2022-01-03,Bukit Batok,199.6,,,,,1
2022-01-10,Bukit Batok,122.1,199.6,,,,5
2022-01-17,Bukit Batok,146.3,122.1,199.6,,,6
2022-01-24,Bukit Batok,104.8,146.3,122.1,199.6,,4
2022-01-31,Bukit Batok,181.7,104.8,146.3,122.1,199.6,11
2022-02-07,Bukit Batok,138.5,181.7,104.8,146.3,122.1,18
2022-02-14,Bukit Batok,79.4,138.5,181.7,104.8,146.3,9
2022-02-21,Bukit Batok,129.0,79.4,138.5,181.7,104.8,11
2022-02-28,Bukit Batok,147.5,129.0,79.4,138.5,181.7,12
2022-03-07,Bukit Batok,58.5,147.5,129.0,79.4,138.5,11
2022-03-14,Bukit Batok,97.5,58.5,147.5,129.0,79.4,7
2022-03-21,Bukit Batok,161.6,97.5,58.5,147.5,129.0,11
2022-03-28,Bukit Batok,170.2,161.6,97.5,58.5,147.5,6
2022-04-04,Bukit Batok,180.5,170.2,161.6,97.5,58.5,9
2022-04-11,Bukit Batok,231.0,180.5,170.2,161.6,97.5,10
2022-04-18,Bukit Batok,165.7,231.0,180.5,170.2,161.6,4
2022-04-25,Bukit Batok,167.5,165.7,231.0,180.5,170.2,11
2022-05-02,Bukit Batok,138.3,167.5,165.7,231.0,180.5,8
2022-05-09,Bukit Batok,132.8,138.3,167.5,165.7,231.0,5
2022-05-16,Bukit Batok,163.3,132.8,138.3,167.5,165.7,4
2022-05-23,Bukit Batok,167.8,163.3,132.8,138.3,167.5,4
2022-05-30,Bukit Batok,186.5,167.8,163.3,132.8,138.3,6
2022-06-06,Bukit Batok,112.4,186.5,167.8,163.3,132.8,15
2022-06-13,Bukit Batok,69.1,112.4,186.5,167.8,163.3,9
2022-06-20,Bukit Batok,68.2,69.1,112.4,186.5,167.8,11
2022-06-27,Bukit Batok,72.6,68.2,69.1,112.4,186.5,13
2022-07-04,Bukit Batok,76.1,72.6,68.2,69.1,112.4,11
2022-07-11,Bukit Batok,120.5,76.1,72.6,68.2,69.1,1
2022-07-18,Bukit Batok,71.2,120.5,76.1,72.6,68.2,5
2022-07-25,Bukit Batok,162.1,71.2,120.5,76.1,72.6,2
2022-08-01,Bukit Batok,59.1,162.1,71.2,120.5,76.1,4
2022-08-08,Bukit Batok,142.5,59.1,162.1,71.2,120.5,1
2022-08-15,Bukit Batok,60.6,142.5,59.1,162.1,71.2,5
2022-08-22,Bukit Batok,99.3,60.6,142.5,59.1,162.1,5
2022-08-29,Bukit Batok,116.1,99.3,60.6,142.5,59.1,7
2022-09-05,Bukit Batok,185.8,116.1,99.3,60.6,142.5,8
2022-09-12,Bukit Batok,157.2,185.8,116.1,99.3,60.6,10
2022-09-19,Bukit Batok,123.5,157.2,185.8,116.1,99.3,5
2022-09-26,Bukit Batok,172.6,123.5,157.2,185.8,116.1,2
2022-10-03,Bukit Batok,149.7,172.6,123.5,157.2,185.8,7
2022-10-10,Bukit Batok,111.6,149.7,172.6,123.5,157.2,8
2022-10-17,Bukit Batok,170.6,111.6,149.7,172.6,123.5,10
2022-10-24,Bukit Batok,157.7,170.6,111.6,149.7,172.6,6
2022-10-31,Bukit Batok,106.0,157.7,170.6,111.6,149.7,12
2022-11-07,Bukit Batok,207.2,106.0,157.7,170.6,111.6,8
2022-11-14,Bukit Batok,224.8,207.2,106.0,157.7,170.6,3
2022-11-21,Bukit Batok,147.5,224.8,207.2,106.0,157.7,12
2022-11-28,Bukit Batok,121.7,147.5,224.8,207.2,106.0,9
2022-12-05,Bukit Batok,143.8,121.7,147.5,224.8,207.2,13
2022-12-12,Bukit Batok,240.2,143.8,121.7,147.5,224.8,9
2022-12-19,Bukit Batok,141.5,240.2,143.8,121.7,147.5,7
2022-12-26,Bukit Batok,158.3,141.5,240.2,143.8,121.7,11
2023-01-02,Bukit Batok,239.1,158.3,141.5,240.2,143.8,11
2023-01-09,Bukit Batok,208.6,239.1,158.3,141.5,240.2,9
2023-01-16,Bukit Batok,193.7,208.6,239.1,158.3,141.5,8
2023-01-23,Bukit Batok,269.5,193.7,208.6,239.1,158.3,16
2023-01-30,Bukit Batok,202.7,269.5,193.7,208.6,239.1,8
2023-02-06,Bukit Batok,88.4,202.7,269.5,193.7,208.6,20
2023-02-13,Bukit Batok,161.3,88.4,202.7,269.5,193.7,14
2023-02-20,Bukit Batok,181.8,161.3,88.4,202.7,269.5,9
2023-02-27,Bukit Batok,162.1,181.8,161.3,88.4,202.7,12
2023-03-06,Bukit Batok,160.7,162.1,181.8,161.3,88.4,13
2023-03-13,Bukit Batok,147.6,160.7,162.1,181.8,161.3,11
2023-03-20,Bukit Batok,162.3,147.6,160.7,162.1,181.8,16
2023-03-27,Bukit Batok,136.7,162.3,147.6,160.7,162.1,7
2023-04-03,Bukit Batok,192.4,136.7,162.3,147.6,160.7,14
2023-04-10,Bukit Batok,129.9,192.4,136.7,162.3,147.6,9
2023-04-17,Bukit Batok,145.9,129.9,192.4,136.7,162.3,9
2023-04-24,Bukit Batok,154.1,145.9,129.9,192.4,136.7,16
2023-05-01,Bukit Batok,136.2,154.1,145.9,129.9,192.4,9
2023-05-08,Bukit Batok,197.2,136.2,154.1,145.9,129.9,19
2023-05-15,Bukit Batok,150.2,197.2,136.2,154.1,145.9,10
2023-05-22,Bukit Batok,130.1,150.2,197.2,136.2,154.1,9
2023-05-29,Bukit Batok,169.3,130.1,150.2,197.2,136.2,7
2023-06-05,Bukit Batok,119.7,169.3,130.1,150.2,197.2,8
2023-06-12,Bukit Batok,113.7,119.7,169.3,130.1,150.2,8
2023-06-19,Bukit Batok,106.3,113.7,119.7,169.3,130.1,8
2023-06-26,Bukit Batok,158.5,106.3,113.7,119.7,169.3,12
2023-07-03,Bukit Batok,101.4,158.5,106.3,113.7,119.7,8
2023-07-10,Bukit Batok,169.1,101.4,158.5,106.3,113.7,0
2023-07-17,Bukit Batok,65.4,169.1,101.4,158.5,106.3,3
2023-07-24,Bukit Batok,116.6,65.4,169.1,101.4,158.5,12
2023-07-31,Bukit Batok,103.7,116.6,65.4,169.1,101.4,11
2023-08-07,Bukit Batok,129.5,103.7,116.6,65.4,169.1,4
2023-08-14,Bukit Batok,80.0,129.5,103.7,116.6,65.4,8
2023-08-21,Bukit Batok,132.3,80.0,129.5,103.7,116.6,10
2023-08-28,Bukit Batok,73.2,132.3,80.0,129.5,103.7,4
2023-09-04,Bukit Batok,120.4,73.2,132.3,80.0,129.5,3
2023-09-11,Bukit Batok,83.0,120.4,73.2,132.3,80.0,5
2023-09-18,Bukit Batok,92.0,83.0,120.4,73.2,132.3,6
2023-09-25,Bukit Batok,238.9,92.0,83.0,120.4,73.2,2
2023-10-02,Bukit Batok,165.8,238.9,92.0,83.0,120.4,2
2023-10-09,Bukit Batok,175.8,165.8,238.9,92.0,83.0,9
2023-10-16,Bukit Batok,155.0,175.8,165.8,238.9,92.0,10
2023-10-23,Bukit Batok,189.7,155.0,175.8,165.8,238.9,9
2023-10-30,Bukit Batok,193.5,189.7,155.0,175.8,165.8,2
2023-11-06,Bukit Batok,172.4,193.5,189.7,155.0,175.8,9
2023-11-13,Bukit Batok,206.3,172.4,193.5,189.7,155.0,11
2023-11-20,Bukit Batok,206.3,206.3,172.4,193.5,189.7,15
2023-11-27,Bukit Batok,231.3,206.3,206.3,172.4,193.5,13
2023-12-04,Bukit Batok,214.4,231.3,206.3,206.3,172.4,11
2023-12-11,Bukit Batok,209.6,214.4,231.3,206.3,206.3,9
2023-12-18,Bukit Batok,175.1,209.6,214.4,231.3,206.3,12
2023-12-25,Bukit Batok,228.1,175.1,209.6,214.4,231.3,10
2024-01-01,Bukit Batok,146.9,228.1,175.1,209.6,214.4,10
2024-01-08,Bukit Batok,249.8,146.9,228.1,175.1,209.6,15
2024-01-15,Bukit Batok,243.0,249.8,146.9,228.1,175.1,11
2024-01-22,Bukit Batok,254.0,243.0,249.8,146.9,228.1,9
2024-01-29,Bukit Batok,195.3,254.0,243.0,249.8,146.9,9
2024-02-05,Bukit Batok,188.4,195.3,254.0,243.0,249.8,20
2024-02-12,Bukit Batok,129.3,188.4,195.3,254.0,243.0,12
2024-02-19,Bukit Batok,131.1,129.3,188.4,195.3,254.0,19
2024-02-26,Bukit Batok,171.3,131.1,129.3,188.4,195.3,12
2024-03-04,Bukit Batok,131.1,171.3,131.1,129.3,188.4,10
2024-03-11,Bukit Batok,182.1,131.1,171.3,131.1,129.3,9
2024-03-18,Bukit Batok,110.3,182.1,131.1,171.3,131.1,7
2024-03-25,Bukit Batok,156.7,110.3,182.1,131.1,171.3,8
2024-04-01,Bukit Batok,138.1,156.7,110.3,182.1,131.1,5
2024-04-08,Bukit Batok,207.9,138.1,156.7,110.3,182.1,15
2024-04-15,Bukit Batok,116.0,207.9,138.1,156.7,110.3,6
2024-04-22,Bukit Batok,147.2,116.0,207.9,138.1,156.7,18
2024-04-29,Bukit Batok,166.1,147.2,116.0,207.9,138.1,8
2024-05-06,Bukit Batok,164.3,166.1,147.2,116.0,207.9,10
2024-05-13,Bukit Batok,245.3,164.3,166.1,147.2,116.0,4
2024-05-20,Bukit Batok,102.0,245.3,164.3,166.1,147.2,13
2024-05-27,Bukit Batok,159.0,102.0,245.3,164.3,166.1,11
2024-06-03,Bukit Batok,76.9,159.0,102.0,245.3,164.3,14
2024-06-10,Bukit Batok,71.4,76.9,159.0,102.0,245.3,2
2024-06-17,Bukit Batok,109.2,71.4,76.9,159.0,102.0,4
2024-06-24,Bukit Batok,159.6,109.2,71.4,76.9,159.0,6
2024-07-01,Bukit Batok,98.2,159.6,109.2,71.4,76.9,8
2024-07-08,Bukit Batok,81.8,98.2,159.6,109.2,71.4,19
2024-07-15,Bukit Batok,95.2,81.8,98.2,159.6,109.2,7
2024-07-22,Bukit Batok,157.6,95.2,81.8,98.2,159.6,6
2024-07-29,Bukit Batok,98.2,157.6,95.2,81.8,98.2,4
2024-08-05,Bukit Batok,84.4,98.2,157.6,95.2,81.8,6
2024-08-12,Bukit Batok,125.4,84.4,98.2,157.6,95.2,6
2024-08-19,Bukit Batok,95.1,125.4,84.4,98.2,157.6,6
2024-08-26,Bukit Batok,65.6,95.1,125.4,84.4,98.2,2
2024-09-02,Bukit Batok,73.8,65.6,95.1,125.4,84.4,6
2024-09-09,Bukit Batok,131.5,73.8,65.6,95.1,125.4,9
2024-09-16,Bukit Batok,117.8,131.5,73.8,65.6,95.1,7
2024-09-23,Bukit Batok,151.5,117.8,131.5,73.8,65.6,4
2024-09-30,Bukit Batok,153.2,151.5,117.8,131.5,73.8,10
2024-10-07,Bukit Batok,148.9,153.2,151.5,117.8,131.5,3
2024-10-14,Bukit Batok,107.7,148.9,153.2,151.5,117.8,6
2024-10-21,Bukit Batok,126.0,107.7,148.9,153.2,151.5,4
2024-10-28,Bukit Batok,117.2,126.0,107.7,148.9,153.2,3
2024-11-04,Bukit Batok,159.3,117.2,126.0,107.7,148.9,7
2024-11-11,Bukit Batok,292.8,159.3,117.2,126.0,107.7,1
2024-11-18,Bukit Batok,161.0,292.8,159.3,117.2,126.0,9
2024-11-25,Bukit Batok,248.9,161.0,292.8,159.3,117.2,6
2024-12-02,Bukit Batok,142.0,248.9,161.0,292.8,159.3,12
2024-12-09,Bukit Batok,142.6,142.0,248.9,161.0,292.8,12
2024-12-16,Bukit Batok,189.6,142.6,142.0,248.9,161.0,11
2024-12-23,Bukit Batok,171.5,189.6,142.6,142.0,248.9,20
2022-01-03,Bukit Merah,223.4,,,,,12
2022-01-10,Bukit Merah,204.2,223.4,,,,9
2022-01-17,Bukit Merah,167.8,204.2,223.4,,,17
2022-01-24,Bukit Merah,185.1,167.8,204.2,223.4,,9
2022-01-31,Bukit Merah,246.7,185.1,167.8,204.2,223.4,16
2022-02-07,Bukit Merah,229.9,246.7,185.1,167.8,204.2,13
2022-02-14,Bukit Merah,139.1,229.9,246.7,185.1,167.8,22
2022-02-21,Bukit Merah,147.6,139.1,229.9,246.7,185.1,19
2022-02-28,Bukit Merah,209.4,147.6,139.1,229.9,246.7,22
2022-03-07,Bukit Merah,109.5,209.4,147.6,139.1,229.9,12
2022-03-14,Bukit Merah,188.9,109.5,209.4,147.6,139.1,23
2022-03-21,Bukit Merah,203.6,188.9,109.5,209.4,147.6,12
2022-03-28,Bukit Merah,211.1,203.6,188.9,109.5,209.4,24
2022-04-04,Bukit Merah,228.3,211.1,203.6,188.9,109.5,21
2022-04-11,Bukit Merah,255.5,228.3,211.1,203.6,188.9,16
2022-04-18,Bukit Merah,221.5,255.5,228.3,211.1,203.6,15
2022-04-25,Bukit Merah,241.9,221.5,255.5,228.3,211.1,18
2022-05-02,Bukit Merah,184.4,241.9,221.5,255.5,228.3,30
2022-05-09,Bukit Merah,173.5,184.4,241.9,221.5,255.5,18
2022-05-16,Bukit Merah,267.4,173.5,184.4,241.9,221.5,21
2022-05-23,Bukit Merah,195.7,267.4,173.5,184.4,241.9,20
2022-05-30,Bukit Merah,214.2,195.7,267.4,173.5,184.4,21
2022-06-06,Bukit Merah,154.7,214.2,195.7,267.4,173.5,12
2022-06-13,Bukit Merah,153.2,154.7,214.2,195.7,267.4,22
2022-06-20,Bukit Merah,123.1,153.2,154.7,214.2,195.7,22
2022-06-27,Bukit Merah,88.8,123.1,153.2,154.7,214.2,17
2022-07-04,Bukit Merah,127.7,88.8,123.1,153.2,154.7,19
2022-07-11,Bukit Merah,130.7,127.7,88.8,123.1,153.2,20
2022-07-18,Bukit Merah,154.4,130.7,127.7,88.8,123.1,13
2022-07-25,Bukit Merah,149.0,154.4,130.7,127.7,88.8,11
2022-08-01,Bukit Merah,61.0,149.0,154.4,130.7,127.7,17
2022-08-08,Bukit Merah,173.3,61.0,149.0,154.4,130.7,19
2022-08-15,Bukit Merah,116.9,173.3,61.0,149.0,154.4,6
2022-08-22,Bukit Merah,155.0,116.9,173.3,61.0,149.0,17
2022-08-29,Bukit Merah,217.7,155.0,116.9,173.3,61.0,15
2022-09-05,Bukit Merah,206.7,217.7,155.0,116.9,173.3,15
2022-09-12,Bukit Merah,205.8,206.7,217.7,155.0,116.9,18
2022-09-19,Bukit Merah,228.2,205.8,206.7,217.7,155.0,8
2022-09-26,Bukit Merah,246.4,228.2,205.8,206.7,217.7,8
2022-10-03,Bukit Merah,192.0,246.4,228.2,205.8,206.7,23
2022-10-10,Bukit Merah,144.8,192.0,246.4,228.2,205.8,17
2022-10-17,Bukit Merah,245.2,144.8,192.0,246.4,228.2,14
2022-10-24,Bukit Merah,181.3,245.2,144.8,192.0,246.4,20
2022-10-31,Bukit Merah,141.6,181.3,245.2,144.8,192.0,16
2022-11-07,Bukit Merah,260.1,141.6,181.3,245.2,144.8,12
2022-11-14,Bukit Merah,315.8,260.1,141.6,181.3,245.2,17
2022-11-21,Bukit Merah,233.4,315.8,260.1,141.6,181.3,19
2022-11-28,Bukit Merah,191.9,233.4,315.8,260.1,141.6,25
2022-12-05,Bukit Merah,172.7,191.9,233.4,315.8,260.1,29
2022-12-12,Bukit Merah,337.8,172.7,191.9,233.4,315.8,13
2022-12-19,Bukit Merah,191.8,337.8,172.7,191.9,233.4,12
2022-12-26,Bukit Merah,200.9,191.8,337.8,172.7,191.9,22
2023-01-02,Bukit Merah,295.7,200.9,191.8,337.8,172.7,22
2023-01-09,Bukit Merah,288.2,295.7,200.9,191.8,337.8,26
2023-01-16,Bukit Merah,233.3,288.2,295.7,200.9,191.8,23
2023-01-23,Bukit Merah,318.8,233.3,288.2,295.7,200.9,26
2023-01-30,Bukit Merah,268.5,318.8,233.3,288.2,295.7,19
2023-02-06,Bukit Merah,140.3,268.5,318.8,233.3,288.2,11
2023-02-13,Bukit Merah,145.2,140.3,268.5,318.8,233.3,19
2023-02-20,Bukit Merah,218.8,145.2,140.3,268.5,318.8,18
2023-02-27,Bukit Merah,190.6,218.8,145.2,140.3,268.5,20
2023-03-06,Bukit Merah,160.3,190.6,218.8,145.2,140.3,11
2023-03-13,Bukit Merah,223.9,160.3,190.6,218.8,145.2,12
2023-03-20,Bukit Merah,257.6,223.9,160.3,190.6,218.8,27
2023-03-27,Bukit Merah,205.2,257.6,223.9,160.3,190.6,20
2023-04-03,Bukit Merah,224.3,205.2,257.6,223.9,160.3,22
2023-04-10,Bukit Merah,175.4,224.3,205.2,257.6,223.9,13
2023-04-17,Bukit Merah,221.3,175.4,224.3,205.2,257.6,21
2023-04-24,Bukit Merah,209.0,221.3,175.4,224.3,205.2,10
2023-05-01,Bukit Merah,187.7,209.0,221.3,175.4,224.3,15
2023-05-08,Bukit Merah,267.5,187.7,209.0,221.3,175.4,22
2023-05-15,Bukit Merah,233.8,267.5,187.7,209.0,221.3,17
2023-05-22,Bukit Merah,195.2,233.8,267.5,187.7,209.0,31
2023-05-29,Bukit Merah,193.0,195.2,233.8,267.5,187.7,34
2023-06-05,Bukit Merah,227.3,193.0,195.2,233.8,267.5,16
2023-06-12,Bukit Merah,137.6,227.3,193.0,195.2,233.8,20
2023-06-19,Bukit Merah,112.7,137.6,227.3,193.0,195.2,16
2023-06-26,Bukit Merah,242.9,112.7,137.6,227.3,193.0,18
2023-07-03,Bukit Merah,127.7,242.9,112.7,137.6,227.3,9
2023-07-10,Bukit Merah,181.4,127.7,242.9,112.7,137.6,13
2023-07-17,Bukit Merah,102.2,181.4,127.7,242.9,112.7,9
2023-07-24,Bukit Merah,172.7,102.2,181.4,127.7,242.9,23
2023-07-31,Bukit Merah,145.8,172.7,102.2,181.4,127.7,14
2023-08-07,Bukit Merah,190.3,145.8,172.7,102.2,181.4,11
2023-08-14,Bukit Merah,141.3,190.3,145.8,172.7,102.2,10
2023-08-21,Bukit Merah,158.4,141.3,190.3,145.8,172.7,17
2023-08-28,Bukit Merah,84.8,158.4,141.3,190.3,145.8,18
2023-09-04,Bukit Merah,137.0,84.8,158.4,141.3,190.3,10
2023-09-11,Bukit Merah,124.5,137.0,84.8,158.4,141.3,14
2023-09-18,Bukit Merah,119.9,124.5,137.0,84.8,158.4,12
2023-09-25,Bukit Merah,227.9,119.9,124.5,137.0,84.8,11
2023-10-02,Bukit Merah,198.8,227.9,119.9,124.5,137.0,14
2023-10-09,Bukit Merah,260.4,198.8,227.9,119.9,124.5,16
2023-10-16,Bukit Merah,240.7,260.4,198.8,227.9,119.9,20
2023-10-23,Bukit Merah,192.4,240.7,260.4,198.8,227.9,11
2023-10-30,Bukit Merah,218.1,192.4,240.7,260.4,198.8,29
2023-11-06,Bukit Merah,208.3,218.1,192.4,240.7,260.4,17
2023-11-13,Bukit Merah,240.9,208.3,218.1,192.4,240.7,23
2023-11-20,Bukit Merah,327.2,240.9,208.3,218.1,192.4,25
2023-11-27,Bukit Merah,272.8,327.2,240.9,208.3,218.1,8
2023-12-04,Bukit Merah,312.2,272.8,327.2,240.9,208.3,17
2023-12-11,Bukit Merah,310.1,312.2,272.8,327.2,240.9,22
2023-12-18,Bukit Merah,283.8,310.1,312.2,272.8,327.2,25
2023-12-25,Bukit Merah,287.7,283.8,310.1,312.2,272.8,16
2024-01-01,Bukit Merah,243.9,287.7,283.8,310.1,312.2,22
2024-01-08,Bukit Merah,303.1,243.9,287.7,283.8,310.1,25
2024-01-15,Bukit Merah,273.0,303.1,243.9,287.7,283.8,11
2024-01-22,Bukit Merah,333.9,273.0,303.1,243.9,287.7,28
2024-01-29,Bukit Merah,284.4,333.9,273.0,303.1,243.9,14
2024-02-05,Bukit Merah,214.0,284.4,333.9,273.0,303.1,24
2024-02-12,Bukit Merah,169.2,214.0,284.4,333.9,273.0,18
2024-02-19,Bukit Merah,176.9,169.2,214.0,284.4,333.9,12
2024-02-26,Bukit Merah,195.4,176.9,169.2,214.0,284.4,21
2024-03-04,Bukit Merah,147.3,195.4,176.9,169.2,214.0,18
2024-03-11,Bukit Merah,220.0,147.3,195.4,176.9,169.2,20
2024-03-18,Bukit Merah,167.9,220.0,147.3,195.4,176.9,17
2024-03-25,Bukit Merah,212.5,167.9,220.0,147.3,195.4,18
2024-04-01,Bukit Merah,175.1,212.5,167.9,220.0,147.3,19
2024-04-08,Bukit Merah,266.8,175.1,212.5,167.9,220.0,24
2024-04-15,Bukit Merah,185.1,266.8,175.1,212.5,167.9,25
2024-04-22,Bukit Merah,199.4,185.1,266.8,175.1,212.5,15
2024-04-29,Bukit Merah,149.9,199.4,185.1,266.8,175.1,24
2024-05-06,Bukit Merah,172.8,149.9,199.4,185.1,266.8,15
2024-05-13,Bukit Merah,280.8,172.8,149.9,199.4,185.1,20
2024-05-20,Bukit Merah,191.5,280.8,172.8,149.9,199.4,16
2024-05-27,Bukit Merah,150.7,191.5,280.8,172.8,149.9,20
2024-06-03,Bukit Merah,130.3,150.7,191.5,280.8,172.8,17
2024-06-10,Bukit Merah,83.9,130.3,150.7,191.5,280.8,15
2024-06-17,Bukit Merah,158.2,83.9,130.3,150.7,191.5,15
2024-06-24,Bukit Merah,192.0,158.2,83.9,130.3,150.7,14
2024-07-01,Bukit Merah,148.3,192.0,158.2,83.9,130.3,15
2024-07-08,Bukit Merah,75.4,148.3,192.0,158.2,83.9,17
2024-07-15,Bukit Merah,127.1,75.4,148.3,192.0,158.2,23
2024-07-22,Bukit Merah,203.0,127.1,75.4,148.3,192.0,14
2024-07-29,Bukit Merah,116.2,203.0,127.1,75.4,148.3,9
2024-08-05,Bukit Merah,173.0,116.2,203.0,127.1,75.4,18
2024-08-12,Bukit Merah,183.6,173.0,116.2,203.0,127.1,11
2024-08-19,Bukit Merah,101.8,183.6,173.0,116.2,203.0,5
2024-08-26,Bukit Merah,89.6,101.8,183.6,173.0,116.2,11
2024-09-02,Bukit Merah,110.2,89.6,101.8,183.6,173.0,14
2024-09-09,Bukit Merah,216.7,110.2,89.6,101.8,183.6,15
2024-09-16,Bukit Merah,181.1,216.7,110.2,89.6,101.8,10
2024-09-23,Bukit Merah,250.7,181.1,216.7,110.2,89.6,13
2024-09-30,Bukit Merah,170.3,250.7,181.1,216.7,110.2,16
2024-10-07,Bukit Merah,199.2,170.3,250.7,181.1,216.7,24
2024-10-14,Bukit Merah,92.3,199.2,170.3,250.7,181.1,9
2024-10-21,Bukit Merah,173.0,92.3,199.2,170.3,250.7,8
2024-10-28,Bukit Merah,130.7,173.0,92.3,199.2,170.3,15
