week_start,area,rainfall_mm,rainfall_lag1,rainfall_lag2,rainfall_lag3,rainfall_lag4,dengue_cases,rainfall_roll2w,rainfall_roll4w,rainfall_roll4w_sum,week_of_year,sin_week,cos_week,cases_lag1
2022-07-04,Bedok,124.1,120.3,80.3,123.3,104.0,5,122.19999999999999,111.99999999999999,447.99999999999994,27,-0.12053668025532283,-0.992708874098054,9.0
2022-07-11,Bedok,80.7,124.1,120.3,80.3,123.3,12,102.4,101.35,405.4,28,-0.23931566428755743,-0.9709418174260521,5.0
2022-07-18,Bedok,103.4,80.7,124.1,120.3,80.3,9,92.05000000000001,107.125,428.5,29,-0.3546048870425356,-0.9350162426854148,12.0
2022-07-25,Bedok,179.4,103.4,80.7,124.1,120.3,10,141.4,121.9,487.6,30,-0.46472317204376806,-0.8854560256532101,9.0
2022-08-01,Bedok,51.1,179.4,103.4,80.7,124.1,9,115.25,103.65,414.6,31,-0.5680647467311556,-0.8229838658936565,10.0
2022-08-08,Bedok,171.8,51.1,179.4,103.4,80.7,12,111.45,126.425,505.7,32,-0.663122658240795,-0.7485107481711013,9.0
2022-08-15,Bedok,114.4,171.8,51.1,179.4,103.4,1,143.10000000000002,129.175,516.7,33,-0.7485107481711011,-0.6631226582407952,12.0
2022-08-22,Bedok,91.2,114.4,171.8,51.1,179.4,4,102.80000000000001,107.12500000000001,428.50000000000006,34,-0.8229838658936564,-0.5680647467311559,1.0
2022-08-29,Bedok,139.1,91.2,114.4,171.8,51.1,10,115.14999999999999,129.125,516.5,35,-0.8854560256532096,-0.4647231720437691,4.0
2022-09-05,Bedok,188.6,139.1,91.2,114.4,171.8,3,163.84999999999997,133.325,533.3,36,-0.9350162426854147,-0.3546048870425359,10.0
2022-09-12,Bedok,145.3,188.6,139.1,91.2,114.4,4,166.95,141.05,564.2,37,-0.970941817426052,-0.23931566428755774,3.0
2022-09-19,Bedok,226.2,145.3,188.6,139.1,91.2,7,185.75,174.79999999999998,699.1999999999999,38,-0.992708874098054,-0.12053668025532357,4.0
2022-09-26,Bedok,199.1,226.2,145.3,188.6,139.1,7,212.64999999999998,189.79999999999998,759.1999999999999,39,-1.0,-1.8369701987210297e-16,7.0
2022-10-03,Bedok,103.1,199.1,226.2,145.3,188.6,9,151.1,168.425,673.7,40,-0.992708874098054,0.1205366802553232,7.0
2022-10-10,Bedok,101.7,103.1,199.1,226.2,145.3,17,102.4,157.52499999999998,630.0999999999999,41,-0.9709418174260521,0.23931566428755738,9.0
2022-10-17,Bedok,217.6,101.7,103.1,199.1,226.2,12,159.64999999999998,155.375,621.5,42,-0.9350162426854148,0.35460488704253557,17.0
2022-10-24,Bedok,170.5,217.6,101.7,103.1,199.1,7,194.05,148.225,592.9,43,-0.8854560256532101,0.464723172043768,12.0
2022-10-31,Bedok,144.3,170.5,217.6,101.7,103.1,11,157.39999999999998,158.52499999999998,634.0999999999999,44,-0.822983865893657,0.5680647467311548,7.0
2022-11-07,Bedok,226.9,144.3,170.5,217.6,101.7,5,185.6,189.82500000000002,759.3000000000001,45,-0.7485107481711011,0.6631226582407952,11.0
2022-11-14,Bedok,250.3,226.9,144.3,170.5,217.6,9,238.6,198.0,792.0,46,-0.6631226582407955,0.7485107481711007,5.0
2022-11-21,Bedok,169.9,250.3,226.9,144.3,170.5,15,210.1,197.85000000000002,791.4000000000001,47,-0.5680647467311559,0.8229838658936564,9.0
2022-11-28,Bedok,159.9,169.9,250.3,226.9,144.3,11,164.89999999999998,201.75000000000003,807.0000000000001,48,-0.4647231720437684,0.88545602565321,15.0
2022-12-05,Bedok,156.2,159.9,169.9,250.3,226.9,10,158.04999999999998,184.075,736.3,49,-0.35460488704253595,0.9350162426854147,11.0
2022-12-12,Bedok,271.2,156.2,159.9,169.9,250.3,13,213.7,189.3,757.2,50,-0.2393156642875578,0.970941817426052,10.0
2022-12-19,Bedok,171.0,271.2,156.2,159.9,169.9,9,221.09999999999997,189.575,758.3,51,-0.12053668025532363,0.992708874098054,13.0
2022-12-26,Bedok,172.2,171.0,271.2,156.2,159.9,9,171.59999999999997,192.64999999999998,770.5999999999999,52,6.432490598706546e-16,1.0,9.0
2023-01-02,Bedok,286.6,172.2,171.0,271.2,156.2,12,229.39999999999998,225.25,901.0,1,0.12053668025532305,0.992708874098054,9.0
2023-01-09,Bedok,218.5,286.6,172.2,171.0,271.2,8,252.54999999999998,212.075,848.3,2,0.23931566428755774,0.970941817426052,12.0
2023-01-16,Bedok,194.7,218.5,286.6,172.2,171.0,11,206.59999999999997,218.0,872.0,3,0.3546048870425356,0.9350162426854148,8.0
2023-01-23,Bedok,283.2,194.7,218.5,286.6,172.2,14,238.94999999999996,245.75,983.0,4,0.4647231720437685,0.8854560256532099,11.0
2023-01-30,Bedok,235.5,283.2,194.7,218.5,286.6,12,259.34999999999997,232.97500000000002,931.9000000000001,5,0.5680647467311558,0.8229838658936564,14.0
2023-02-06,Bedok,85.1,235.5,283.2,194.7,218.5,17,160.29999999999995,199.625,798.5,6,0.6631226582407952,0.7485107481711011,12.0
2023-02-13,Bedok,172.0,85.1,235.5,283.2,194.7,5,128.54999999999995,193.95,775.8,7,0.7485107481711011,0.6631226582407953,17.0
2023-02-20,Bedok,190.5,172.0,85.1,235.5,283.2,10,181.24999999999997,170.775,683.1,8,0.8229838658936564,0.5680647467311559,5.0
2023-02-27,Bedok,183.1,190.5,172.0,85.1,235.5,5,186.79999999999995,157.675,630.7,9,0.8854560256532099,0.4647231720437686,10.0
2023-03-06,Bedok,168.0,183.1,190.5,172.0,85.1,20,175.54999999999995,178.39999999999998,713.5999999999999,10,0.9350162426854148,0.35460488704253557,5.0
2023-03-13,Bedok,188.8,168.0,183.1,190.5,172.0,7,178.39999999999998,182.6,730.4,11,0.970941817426052,0.23931566428755804,20.0
2023-03-20,Bedok,188.3,188.8,168.0,183.1,190.5,13,188.54999999999998,182.05,728.2,12,0.992708874098054,0.120536680255323,7.0
2023-03-27,Bedok,131.7,188.3,188.8,168.0,183.1,12,159.99999999999997,169.20000000000002,676.8000000000001,13,1.0,-1.6081226496766364e-16,13.0
2023-04-03,Bedok,175.8,131.7,188.3,188.8,168.0,9,153.74999999999997,171.15,684.6,14,0.992708874098054,-0.12053668025532288,12.0
2023-04-10,Bedok,151.0,175.8,131.7,188.3,188.8,18,163.39999999999998,161.7,646.8,15,0.9709418174260521,-0.2393156642875575,9.0
2023-04-17,Bedok,175.3,151.0,175.8,131.7,188.3,15,163.14999999999998,158.45,633.8,16,0.9350162426854148,-0.35460488704253545,18.0
2023-04-24,Bedok,166.5,175.3,151.0,175.8,131.7,14,170.89999999999998,167.15,668.6,17,0.8854560256532099,-0.4647231720437685,15.0
2023-05-01,Bedok,147.3,166.5,175.3,151.0,175.8,13,156.89999999999998,160.025,640.1,18,0.8229838658936565,-0.5680647467311557,14.0
2023-05-08,Bedok,235.3,147.3,166.5,175.3,151.0,11,191.29999999999998,181.10000000000002,724.4000000000001,19,0.7485107481711013,-0.663122658240795,13.0
2023-05-15,Bedok,220.1,235.3,147.3,166.5,175.3,11,227.7,192.3,769.2,20,0.6631226582407952,-0.7485107481711012,11.0
2023-05-22,Bedok,159.7,220.1,235.3,147.3,166.5,16,189.89999999999998,190.60000000000002,762.4000000000001,21,0.5680647467311558,-0.8229838658936564,11.0
2023-05-29,Bedok,173.5,159.7,220.1,235.3,147.3,16,166.59999999999997,197.15,788.6,22,0.46472317204376906,-0.8854560256532096,16.0
2023-06-05,Bedok,134.5,173.5,159.7,220.1,235.3,8,153.99999999999997,171.95,687.8,23,0.35460488704253584,-0.9350162426854147,16.0
2023-06-12,Bedok,159.8,134.5,173.5,159.7,220.1,3,147.14999999999998,156.875,627.5,24,0.23931566428755768,-0.970941817426052,8.0
2023-06-19,Bedok,136.1,159.8,134.5,173.5,159.7,16,147.95,150.975,603.9,25,0.12053668025532308,-0.992708874098054,3.0
2023-06-26,Bedok,188.1,136.1,159.8,134.5,173.5,9,162.09999999999997,154.625,618.5,26,-3.216245299353273e-16,-1.0,16.0
2023-07-03,Bedok,82.0,188.1,136.1,159.8,134.5,8,135.04999999999995,141.5,566.0,27,-0.12053668025532283,-0.992708874098054,9.0
2023-07-10,Bedok,161.4,82.0,188.1,136.1,159.8,12,121.69999999999997,141.9,567.6,28,-0.23931566428755743,-0.9709418174260521,8.0
2023-07-17,Bedok,53.4,161.4,82.0,188.1,136.1,5,107.39999999999998,121.225,484.9,29,-0.3546048870425356,-0.9350162426854148,12.0
2023-07-24,Bedok,100.3,53.4,161.4,82.0,188.1,4,76.84999999999997,99.27499999999999,397.09999999999997,30,-0.46472317204376806,-0.8854560256532101,5.0
2023-07-31,Bedok,140.4,100.3,53.4,161.4,82.0,8,120.34999999999997,113.875,455.5,31,-0.5680647467311556,-0.8229838658936565,4.0
2023-08-07,Bedok,156.9,140.4,100.3,53.4,161.4,6,148.64999999999998,112.75,451.0,32,-0.663122658240795,-0.7485107481711013,8.0
2023-08-14,Bedok,131.6,156.9,140.4,100.3,53.4,7,144.24999999999997,132.3,529.2,33,-0.7485107481711011,-0.6631226582407952,6.0
2023-08-21,Bedok,134.8,131.6,156.9,140.4,100.3,12,133.2,140.925,563.7,34,-0.8229838658936564,-0.5680647467311559,7.0
2023-08-28,Bedok,68.9,134.8,131.6,156.9,140.4,13,101.84999999999998,123.05000000000001,492.20000000000005,35,-0.8854560256532096,-0.4647231720437691,12.0
2023-09-04,Bedok,130.6,68.9,134.8,131.6,156.9,4,99.74999999999997,116.475,465.9,36,-0.9350162426854147,-0.3546048870425359,13.0
2023-09-11,Bedok,107.4,130.6,68.9,134.8,131.6,2,118.99999999999997,110.425,441.7,37,-0.970941817426052,-0.23931566428755774,4.0
2023-09-18,Bedok,107.9,107.4,130.6,68.9,134.8,4,107.64999999999998,103.69999999999999,414.79999999999995,38,-0.992708874098054,-0.12053668025532357,2.0
2023-09-25,Bedok,249.4,107.9,107.4,130.6,68.9,5,178.64999999999998,148.825,595.3,39,-1.0,-1.8369701987210297e-16,4.0
2023-10-02,Bedok,203.4,249.4,107.9,107.4,130.6,4,226.39999999999998,167.025,668.1,40,-0.992708874098054,0.1205366802553232,5.0
2023-10-09,Bedok,158.5,203.4,249.4,107.9,107.4,9,180.95,179.8,719.2,41,-0.9709418174260521,0.23931566428755738,4.0
2023-10-16,Bedok,187.0,158.5,203.4,249.4,107.9,16,172.74999999999997,199.57500000000002,798.3000000000001,42,-0.9350162426854148,0.35460488704253557,9.0
2023-10-23,Bedok,187.9,187.0,158.5,203.4,249.4,13,187.45,184.20000000000002,736.8000000000001,43,-0.8854560256532101,0.464723172043768,16.0
2023-10-30,Bedok,156.0,187.9,187.0,158.5,203.4,4,171.95,172.35,689.4,44,-0.822983865893657,0.5680647467311548,13.0
2023-11-06,Bedok,175.9,156.0,187.9,187.0,158.5,8,165.95,176.7,706.8,45,-0.7485107481711011,0.6631226582407952,4.0
2023-11-13,Bedok,256.8,175.9,156.0,187.9,187.0,7,216.34999999999997,194.15,776.6,46,-0.6631226582407955,0.7485107481711007,8.0
2023-11-20,Bedok,263.3,256.8,175.9,156.0,187.9,16,260.04999999999995,213.0,852.0,47,-0.5680647467311559,0.8229838658936564,7.0
2023-11-27,Bedok,274.0,263.3,256.8,175.9,156.0,17,268.65,242.5,970.0,48,-0.4647231720437684,0.88545602565321,16.0
2023-12-04,Bedok,273.3,274.0,263.3,256.8,175.9,13,273.65,266.85,1067.4,49,-0.35460488704253595,0.9350162426854147,17.0
2023-12-11,Bedok,234.4,273.3,274.0,263.3,256.8,19,253.84999999999997,261.25,1045.0,50,-0.2393156642875578,0.970941817426052,13.0
2023-12-18,Bedok,247.6,234.4,273.3,274.0,263.3,14,240.99999999999994,257.32500000000005,1029.3000000000002,51,-0.12053668025532363,0.992708874098054,19.0
2023-12-25,Bedok,283.4,247.6,234.4,273.3,274.0,21,265.49999999999994,259.675,1038.7,52,6.432490598706546e-16,1.0,14.0
2024-01-01,Bedok,149.9,283.4,247.6,234.4,273.3,15,216.64999999999992,228.825,915.3,1,0.12053668025532305,0.992708874098054,21.0
2024-01-08,Bedok,263.5,149.9,283.4,247.6,234.4,15,206.69999999999993,236.1,944.4,2,0.23931566428755774,0.970941817426052,15.0
2024-01-15,Bedok,247.7,263.5,149.9,283.4,247.6,17,255.59999999999994,236.125,944.5,3,0.3546048870425356,0.9350162426854148,15.0
2024-01-22,Bedok,293.6,247.7,263.5,149.9,283.4,12,270.65,238.675,954.7,4,0.4647231720437685,0.8854560256532099,17.0
2024-01-29,Bedok,222.6,293.6,247.7,263.5,149.9,12,258.09999999999997,256.85,1027.4,5,0.5680647467311558,0.8229838658936564,12.0
2024-02-05,Bedok,164.6,222.6,293.6,247.7,263.5,9,193.59999999999994,232.125,928.5,6,0.6631226582407952,0.7485107481711011,12.0
2024-02-12,Bedok,136.8,164.6,222.6,293.6,247.7,16,150.69999999999993,204.39999999999998,817.5999999999999,7,0.7485107481711011,0.6631226582407953,9.0
2024-02-19,Bedok,147.5,136.8,164.6,222.6,293.6,9,142.14999999999995,167.875,671.5,8,0.8229838658936564,0.5680647467311559,16.0
2024-02-26,Bedok,171.3,147.5,136.8,164.6,222.6,12,159.39999999999995,155.05,620.2,9,0.8854560256532099,0.4647231720437686,9.0
2024-03-04,Bedok,154.7,171.3,147.5,136.8,164.6,11,162.99999999999994,152.575,610.3,10,0.9350162426854148,0.35460488704253557,12.0
2024-03-11,Bedok,191.3,154.7,171.3,147.5,136.8,8,172.99999999999994,166.2,664.8,11,0.970941817426052,0.23931566428755804,11.0
2024-03-18,Bedok,121.1,191.3,154.7,171.3,147.5,17,156.19999999999993,159.6,638.4,12,0.992708874098054,0.120536680255323,8.0
2024-03-25,Bedok,190.7,121.1,191.3,154.7,171.3,12,155.89999999999992,164.45,657.8,13,1.0,-1.6081226496766364e-16,17.0
2024-04-01,Bedok,185.5,190.7,121.1,191.3,154.7,15,188.09999999999994,172.15,688.6,14,0.992708874098054,-0.12053668025532288,12.0
2024-04-08,Bedok,221.8,185.5,190.7,121.1,191.3,21,203.64999999999995,179.775,719.1,15,0.9709418174260521,-0.2393156642875575,15.0
2024-04-15,Bedok,151.9,221.8,185.5,190.7,121.1,18,186.84999999999997,187.475,749.9,16,0.9350162426854148,-0.35460488704253545,21.0
2024-04-22,Bedok,178.2,151.9,221.8,185.5,190.7,14,165.04999999999995,184.35000000000002,737.4000000000001,17,0.8854560256532099,-0.4647231720437685,18.0
2024-04-29,Bedok,151.8,178.2,151.9,221.8,185.5,21,164.99999999999994,175.925,703.7,18,0.8229838658936565,-0.5680647467311557,14.0
2024-05-06,Bedok,198.3,151.8,178.2,151.9,221.8,16,175.04999999999995,170.05,680.2,19,0.7485107481711013,-0.663122658240795,21.0
2024-05-13,Bedok,251.8,198.3,151.8,178.2,151.9,8,225.04999999999995,195.025,780.1,20,0.6631226582407952,-0.7485107481711012,16.0
2024-05-20,Bedok,127.6,251.8,198.3,151.8,178.2,17,189.69999999999993,182.37500000000003,729.5000000000001,21,0.5680647467311558,-0.8229838658936564,8.0
2024-05-27,Bedok,155.2,127.6,251.8,198.3,151.8,7,141.39999999999992,183.225,732.9,22,0.46472317204376906,-0.8854560256532096,17.0
2024-06-03,Bedok,89.4,155.2,127.6,251.8,198.3,14,122.29999999999994,156.0,624.0,23,0.35460488704253584,-0.9350162426854147,7.0
2024-06-10,Bedok,112.9,89.4,155.2,127.6,251.8,6,101.14999999999995,121.275,485.1,24,0.23931566428755768,-0.970941817426052,14.0
2024-06-17,Bedok,115.0,112.9,89.4,155.2,127.6,7,113.94999999999995,118.125,472.5,25,0.12053668025532308,-0.992708874098054,6.0
2024-06-24,Bedok,131.9,115.0,112.9,89.4,155.2,4,123.44999999999995,112.30000000000001,449.20000000000005,26,-3.216245299353273e-16,-1.0,7.0
2024-07-01,Bedok,112.0,131.9,115.0,112.9,89.4,5,121.94999999999995,117.95,471.8,27,-0.12053668025532283,-0.992708874098054,4.0
2024-07-08,Bedok,82.3,112.0,131.9,115.0,112.9,9,97.14999999999995,110.3,441.2,28,-0.23931566428755743,-0.9709418174260521,5.0
2024-07-15,Bedok,98.0,82.3,112.0,131.9,115.0,5,90.14999999999995,106.05000000000001,424.20000000000005,29,-0.3546048870425356,-0.9350162426854148,9.0
2024-07-22,Bedok,147.0,98.0,82.3,112.0,131.9,4,122.49999999999994,109.825,439.3,30,-0.46472317204376806,-0.8854560256532101,5.0
2024-07-29,Bedok,83.4,147.0,98.0,82.3,112.0,2,115.19999999999995,102.67500000000001,410.70000000000005,31,-0.5680647467311556,-0.8229838658936565,4.0
2024-08-05,Bedok,92.2,83.4,147.0,98.0,82.3,8,87.79999999999995,105.15,420.6,32,-0.663122658240795,-0.7485107481711013,2.0
2024-08-12,Bedok,177.6,92.2,83.4,147.0,98.0,10,134.89999999999992,125.05,500.2,33,-0.7485107481711011,-0.6631226582407952,8.0
2024-08-19,Bedok,91.5,177.6,92.2,83.4,147.0,5,134.54999999999995,111.175,444.7,34,-0.8229838658936564,-0.5680647467311559,10.0
2024-08-26,Bedok,82.0,91.5,177.6,92.2,83.4,12,86.74999999999993,110.82499999999999,443.29999999999995,35,-0.8854560256532096,-0.4647231720437691,5.0
2024-09-02,Bedok,105.5,82.0,91.5,177.6,92.2,6,93.74999999999993,114.14999999999999,456.59999999999997,36,-0.9350162426854147,-0.3546048870425359,12.0
2024-09-09,Bedok,230.6,105.5,82.0,91.5,177.6,7,168.04999999999993,127.4,509.6,37,-0.970941817426052,-0.23931566428755774,6.0
2024-09-16,Bedok,191.7,230.6,105.5,82.0,91.5,0,211.14999999999992,152.45,609.8,38,-0.992708874098054,-0.12053668025532357,7.0
2024-09-23,Bedok,233.3,191.7,230.6,105.5,82.0,11,212.49999999999994,190.275,761.1,39,-1.0,-1.8369701987210297e-16,0.0
2024-09-30,Bedok,194.4,233.3,191.7,230.6,105.5,6,213.84999999999994,212.5,850.0,40,-0.992708874098054,0.1205366802553232,11.0
2024-10-07,Bedok,180.0,194.4,233.3,191.7,230.6,9,187.19999999999993,199.85,799.4,41,-0.9709418174260521,0.23931566428755738,6.0
2024-10-14,Bedok,131.3,180.0,194.4,233.3,191.7,2,155.64999999999992,184.75,739.0,42,-0.9350162426854148,0.35460488704253557,9.0
2024-10-21,Bedok,146.1,131.3,180.0,194.4,233.3,11,138.69999999999993,162.95,651.8,43,-0.8854560256532101,0.464723172043768,2.0
2024-10-28,Bedok,130.9,146.1,131.3,180.0,194.4,14,138.49999999999994,147.075,588.3,44,-0.822983865893657,0.5680647467311548,11.0
2024-11-04,Bedok,212.5,130.9,146.1,131.3,180.0,9,171.69999999999993,155.2,620.8,45,-0.7485107481711011,0.6631226582407952,14.0
2024-11-11,Bedok,289.3,212.5,130.9,146.1,131.3,4,250.89999999999992,194.7,778.8,46,-0.6631226582407955,0.7485107481711007,9.0
2024-11-18,Bedok,158.9,289.3,212.5,130.9,146.1,9,224.09999999999997,197.9,791.6,47,-0.5680647467311559,0.8229838658936564,4.0
2024-11-25,Bedok,318.9,158.9,289.3,212.5,130.9,17,238.89999999999995,244.9,979.6,48,-0.4647231720437684,0.88545602565321,9.0
2024-12-02,Bedok,162.9,318.9,158.9,289.3,212.5,12,240.89999999999992,232.5,930.0,49,-0.35460488704253595,0.9350162426854147,17.0
2024-12-09,Bedok,184.8,162.9,318.9,158.9,289.3,15,173.84999999999997,206.37500000000003,825.5000000000001,50,-0.2393156642875578,0.970941817426052,12.0
2024-12-16,Bedok,155.4,184.8,162.9,318.9,158.9,11,170.09999999999997,205.5,822.0,51,-0.12053668025532363,0.992708874098054,15.0
2024-12-23,Bedok,203.8,155.4,184.8,162.9,318.9,9,179.59999999999997,176.72500000000002,706.9000000000001,52,6.432490598706546e-16,1.0,11.0
2022-01-31,Bishan,240.8,183.0,182.3,179.2,230.3,10,211.9,196.32500000000002,785.3000000000001,5,0.5680647467311558,0.8229838658936564,9.0
2022-02-07,Bishan,236.7,240.8,183.0,182.3,179.2,17,238.75,210.7,842.8,6,0.6631226582407952,0.7485107481711011,10.0
2022-02-14,Bishan,147.2,236.7,240.8,183.0,182.3,17,191.95,201.925,807.7,7,0.7485107481711011,0.6631226582407953,17.0
2022-02-21,Bishan,146.4,147.2,236.7,240.8,183.0,15,146.8,192.775,771.1,8,0.8229838658936564,0.5680647467311559,17.0
2022-02-28,Bishan,204.7,146.4,147.2,236.7,240.8,15,175.55,183.75,735.0,9,0.8854560256532099,0.4647231720437686,15.0
2022-03-07,Bishan,127.4,204.7,146.4,147.2,236.7,13,166.05,156.425,625.7,10,0.9350162426854148,0.35460488704253557,15.0
2022-03-14,Bishan,168.8,127.4,204.7,146.4,147.2,12,148.10000000000002,161.825,647.3,11,0.970941817426052,0.23931566428755804,13.0
2022-03-21,Bishan,171.2,168.8,127.4,204.7,146.4,15,170.0,168.025,672.1,12,0.992708874098054,0.120536680255323,12.0
2022-03-28,Bishan,178.7,171.2,168.8,127.4,204.7,10,174.95,161.52499999999998,646.0999999999999,13,1.0,-1.6081226496766364e-16,15.0
2022-04-04,Bishan,229.5,178.7,171.2,168.8,127.4,12,204.1,187.05,748.2,14,0.992708874098054,-0.12053668025532288,10.0
2022-04-11,Bishan,209.3,229.5,178.7,171.2,168.8,8,219.4,197.175,788.7,15,0.9709418174260521,-0.2393156642875575,12.0
2022-04-18,Bishan,271.6,209.3,229.5,178.7,171.2,12,240.45000000000002,222.275,889.1,16,0.9350162426854148,-0.35460488704253545,8.0
2022-04-25,Bishan,207.5,271.6,209.3,229.5,178.7,8,239.55,229.47500000000002,917.9000000000001,17,0.8854560256532099,-0.4647231720437685,12.0
2022-05-02,Bishan,136.8,207.5,271.6,209.3,229.5,24,172.15,206.3,825.2,18,0.8229838658936565,-0.5680647467311557,8.0
2022-05-09,Bishan,215.5,136.8,207.5,271.6,209.3,15,176.15,207.85000000000002,831.4000000000001,19,0.7485107481711013,-0.663122658240795,24.0
2022-05-16,Bishan,208.4,215.5,136.8,207.5,271.6,21,211.95,192.05,768.2,20,0.6631226582407952,-0.7485107481711012,15.0
2022-05-23,Bishan,148.3,208.4,215.5,136.8,207.5,9,178.35000000000002,177.25,709.0,21,0.5680647467311558,-0.8229838658936564,21.0
2022-05-30,Bishan,206.1,148.3,208.4,215.5,136.8,14,177.2,194.57500000000002,778.3000000000001,22,0.46472317204376906,-0.8854560256532096,9.0
2022-06-06,Bishan,142.0,206.1,148.3,208.4,215.5,14,174.05,176.2,704.8,23,0.35460488704253584,-0.9350162426854147,14.0
2022-06-13,Bishan,158.6,142.0,206.1,148.3,208.4,15,150.3,163.75,655.0,24,0.23931566428755768,-0.970941817426052,14.0
2022-06-20,Bishan,90.7,158.6,142.0,206.1,148.3,8,124.65,149.35,597.4,25,0.12053668025532308,-0.992708874098054,15.0
2022-06-27,Bishan,135.7,90.7,158.6,142.0,206.1,8,113.2,131.75,527.0,26,-3.216245299353273e-16,-1.0,8.0
2022-07-04,Bishan,163.1,135.7,90.7,158.6,142.0,6,149.39999999999998,137.025,548.1,27,-0.12053668025532283,-0.992708874098054,8.0
2022-07-11,Bishan,84.8,163.1,135.7,90.7,158.6,2,123.94999999999999,118.57499999999999,474.29999999999995,28,-0.23931566428755743,-0.9709418174260521,6.0
2022-07-18,Bishan,159.5,84.8,163.1,135.7,90.7,14,122.14999999999999,135.77499999999998,543.0999999999999,29,-0.3546048870425356,-0.9350162426854148,2.0
2022-07-25,Bishan,211.0,159.5,84.8,163.1,135.7,4,185.25,154.6,618.4,30,-0.46472317204376806,-0.8854560256532101,14.0
2022-08-01,Bishan,90.5,211.0,159.5,84.8,163.1,4,150.75,136.45,545.8,31,-0.5680647467311556,-0.8229838658936565,4.0
2022-08-08,Bishan,183.7,90.5,211.0,159.5,84.8,11,137.1,161.175,644.7,32,-0.663122658240795,-0.7485107481711013,4.0
2022-08-15,Bishan,132.5,183.7,90.5,211.0,159.5,8,158.1,154.425,617.7,33,-0.7485107481711011,-0.6631226582407952,11.0
2022-08-22,Bishan,117.8,132.5,183.7,90.5,211.0,14,125.15,131.125,524.5,34,-0.8229838658936564,-0.5680647467311559,8.0
2022-08-29,Bishan,149.0,117.8,132.5,183.7,90.5,7,133.4,145.75,583.0,35,-0.8854560256532096,-0.4647231720437691,14.0
2022-09-05,Bishan,200.1,149.0,117.8,132.5,183.7,6,174.55,149.85,599.4,36,-0.9350162426854147,-0.3546048870425359,7.0
2022-09-12,Bishan,221.5,200.1,149.0,117.8,132.5,8,210.8,172.1,688.4,37,-0.970941817426052,-0.23931566428755774,6.0
2022-09-19,Bishan,180.8,221.5,200.1,149.0,117.8,8,201.15,187.85000000000002,751.4000000000001,38,-0.992708874098054,-0.12053668025532357,8.0
2022-09-26,Bishan,227.5,180.8,221.5,200.1,149.0,18,204.15,207.47500000000002,829.9000000000001,39,-1.0,-1.8369701987210297e-16,8.0
2022-10-03,Bishan,136.9,227.5,180.8,221.5,200.1,8,182.2,191.675,766.7,40,-0.992708874098054,0.1205366802553232,18.0
2022-10-10,Bishan,167.1,136.9,227.5,180.8,221.5,12,152.0,178.07500000000002,712.3000000000001,41,-0.9709418174260521,0.23931566428755738,8.0
2022-10-17,Bishan,251.6,167.1,136.9,227.5,180.8,5,209.35,195.77499999999998,783.0999999999999,42,-0.9350162426854148,0.35460488704253557,12.0
2022-10-24,Bishan,211.4,251.6,167.1,136.9,227.5,11,231.5,191.75,767.0,43,-0.8854560256532101,0.464723172043768,5.0
2022-10-31,Bishan,134.6,211.4,251.6,167.1,136.9,13,173.0,191.175,764.7,44,-0.822983865893657,0.5680647467311548,11.0
2022-11-07,Bishan,224.7,134.6,211.4,251.6,167.1,14,179.64999999999998,205.575,822.3,45,-0.7485107481711011,0.6631226582407952,13.0
